source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,distance_pc,distance_ly,x_pc,y_pc,z_pc,x_au,y_au,z_au,bp_rp
3436911415277140224,93.84416519301544,29.496916029568094,18.27027873304325,0.16092099,113.53571,-72.40370064255875,-261.10098698227085,4.028311,4.555668,3.3513443,20.736773,0.12378778,182.72777016624434,5.919582279006113,54.73370245804848,178.51725458907256,-3.193878255820015,47.53205614742737,26.949600458095727,-658784.6788243338,9804190.340030214,5558754.110266627,1.2043235
3220275601329091584,82.43326172652218,-1.0923515777061004,6.516968438386555,0.13885738,46.93282,0.7544002118196506,-25.45906885229497,4.0526423,4.9672766,3.1179302,,,204.3054711583396,-18.61715488474688,153.44557971306918,500.4719649689579,20.202186231053084,152.08175539692658,-2.9252829529991713,4167000.023724036,31369113.773086514,-603382.9207954812,1.8493464
3372552842178783616,97.24075374613999,20.212076430854843,4.447477074560435,0.44097963,10.085448,-4.669146333913291,-14.40180549838631,4.058969,4.060721,4.1768317,,,192.42075488311283,4.345428608161361,224.84657778676345,733.3506042461961,-26.594276244009325,209.3179097166144,77.68359341163139,-5485463.230180993,43174918.040022984,16023391.324433029,-0.1161108
2936152657031151232,105.93956041805528,-15.63333782648228,7.581934670812383,0.18675485,40.598328,0.9308180910701649,-11.435146488302223,4.0905623,4.019892,4.1477423,,,228.25190258555892,-4.406212661685146,131.89245798300354,430.175165259045,-34.880776335570324,122.12980525946006,-35.54240540977261,-7194676.563985804,25191080.58866031,-7331147.356620098,-0.12785006
892160231749198848,112.27878982917893,31.785435445699783,56.11172845740712,0.3924087,142.99309,137.99727516179132,129.0353821378184,4.094832,4.248306,3.7680123,-2.673891,0.25062525,187.13303769378652,21.345722343075355,17.82158610136333,58.12617236476258,-5.743125147152243,14.017964838103556,9.387337562384047,-1184604.594311079,2891412.7978462516,1936277.3611616585,0.4802935
2940472157174944128,99.47255555907883,-18.237519694472578,6.787632050649171,0.10540156,64.397835,-7.1659155643697225,-8.777129602341436,4.103014,4.6859584,3.3734558,-1.0907485,0.12853828,227.86973402179126,-11.106968066572993,147.32678385304632,480.51514514374173,-23.02837091584673,138.01820748984036,-46.10693846630664,-4749942.459453168,28468298.792359672,-9510238.718006676,1.3125026
3070413334696277248,122.14845610026155,-2.9838010657739247,3.245003372447236,0.12537193,25.883013,-17.44525421984508,-3.016174975691749,4.10911,4.5821123,3.4732683,30.469198,0.16073804,224.72219525539927,15.655822014404794,308.16608959202557,1005.1021911697669,-163.75743335348332,260.56193696657726,-16.04115956361065,-33777395.22171417,53744757.37939529,-3308726.665403195,1.108844
3083024286391515136,120.30585724131599,-1.3929416337388272,7.853704573509436,0.122403644,64.162346,66.33483110090262,-75.31424010991311,4.11286,4.941818,3.235639,27.247936,0.3736107,222.35633571630154,14.813094330312596,127.32844616704865,415.2893668805992,-64.23296952049563,109.89576143032207,-3.095230127765011,-13249000.996948944,22667627.911647666,-638437.0418288052,1.7061791
181124307088367232,79.54421715459993,33.37089798909463,9.508961546577417,0.56514585,16.825678,28.50489186356625,-158.4207454554608,4.116195,4.7994523,3.320582,-23.696577,6.618098,173.0755598606907,-2.4848647365651093,105.16395456030972,342.99854763572375,15.938241239392013,86.36697875474006,57.84613025722733,3287498.2372243935,17814468.11765258,11931620.835357726,1.4788704
3024622798567336064,90.01400467055427,-3.074586031087469,9.781727816501277,0.24730511,39.55328,10.753519046927737,-73.70066393225315,4.1242394,4.784511,3.3564107,23.413914,1.3059611,209.78688474912184,-12.82867887781602,102.23142769450719,333.43393531129686,-0.02495221446454989,102.0842685525684,-5.483274562826174,-5146.763675800777,21056391.848647423,-1131006.5639460757,1.4281003
3117007476387801216,94.99828976992926,-2.944485599254175,6.52817407737921,0.14977863,43.585484,-5.767706336924917,1.7907977005546398,4.1348667,5.172185,3.1524034,,,211.9725199759446,-8.336658925103636,153.1821897129095,499.61290268003705,-13.32853262870844,152.39821772244912,-7.868716428252349,-2749207.1969252164,31434388.81326673,-1623039.2675424838,2.0197816
594595517273147648,129.41372353647762,5.703754203252759,18.430135068748182,0.32408234,56.868683,-68.86737551400812,-7.550789069945696,4.136101,4.1307116,4.075959,15.471297,0.8337816,220.25486522210744,26.181283818785527,54.258962089523216,176.96886039270532,-34.27930124102392,41.71193062620808,5.392524167202026,-7070613.420295359,8603703.278500268,1112287.9511982375,0.05475235
